10/07/2021;vazao_gas_in.out;vazao_ve21_in.out;vel_alim_in.out;tempsaida_sp.out;tempcl_sp.out;tempcv_sp.out;tempsaida_pv.out;tempcl_pv.out;tempcv_pv.out;tempe_pv.out;vazao_gas_in2.out;vazao_ve21_in2.out;tempsaida_pv2.out;tempcl_pv2.out;tempcv_pv2.out;tempe_pv2.out;tc2402_smith.out;smith_lag_tc2403.out;tc2403_smith.out;tc2401.out;tc2402.out;tc2403.out;ff_ll_tc2403.out;ff_tc2403.out;dscpld_ll_tc2403.out;dscpld_tc2403.out;dscpld_tc2402.out;sum_ff_tc2403.out;tc24012.out;tc24022.out;tc24032.out;tc2401_out.out;vazao_gas_out.out;vazao_ve21_out.out;vel_alim_out.out;vazao_gas_out2.out;vazao_ve21_out2.out
00:01:27;701.948;12276.5;1033.7;123.2;0;700;121.904;99.9959;717.195;102.84;711.672;12470.3;122.047;99.9959;717.255;103.006;717.195;121.904;121.904;nan;12297.6;702.657;1033.8;1033.77;12234.1;11861.4;537.696;12895.2;nan;12477.1;712.541;1033.7;702.657;12297.6;1033.7;712.541;12470.3
00:01:28;702.357;12287.5;1035.16;123.3;0;700;121.905;99.9957;717.135;102.839;712.417;12475;122.056;99.9958;717.183;103.012;717.135;121.905;121.905;nan;12309;702.651;1034.25;1033.89;12243.6;11861.1;536.997;12894.9;nan;12481.8;712.873;1033.7;702.651;12309;1035.16;712.873;12481.8
00:01:29;702.625;12296.7;1033.7;123.4;0;700;121.907;99.9955;717.074;102.839;712.737;12475.6;122.066;99.9956;717.111;103.018;717.074;121.907;121.907;nan;12317.9;702.93;1033.8;1033.77;12251.1;11860.8;541.743;12894.6;nan;12482.7;713.196;1033.7;702.93;12317.9;1033.7;713.196;12482.7
00:01:30;702.746;12302.6;1035.16;123.5;0;700;121.908;99.9953;717.014;102.838;713.061;12478.8;122.076;99.9955;717.041;103.025;717.014;121.908;121.908;nan;12324;703.044;1034.25;1033.89;12256.5;11860.6;543.368;12894.5;nan;12486;713.522;1033.7;703.044;12324;1035.16;713.522;12486
00:01:31;703.021;12311.5;1034.43;123.6;0;700;121.909;99.9952;716.953;102.838;713.396;12486.2;122.087;99.9953;716.97;103.031;716.953;121.909;121.909;nan;12333;703.331;1034.03;1033.83;12264.1;11860.3;548.302;12894.2;nan;12493.1;713.859;1033.7;703.331;12333;1034.43;713.859;12493.1
00:01:32;703.186;12318.3;1035.9;123.6;0;700;121.911;99.995;716.892;102.837;713.722;12487.9;122.097;99.9952;716.9;103.038;716.892;121.911;121.911;nan;12339.9;703.076;1034.48;1033.95;12270.1;11860.1;542.971;12894.1;nan;12495;713.772;1033.7;703.076;12339.9;1035.9;713.772;12495
00:01:33;703.178;12321.9;1033.7;123.7;0;700;121.912;99.9948;716.83;102.837;713.633;12491.5;122.109;99.9951;716.831;103.044;716.83;121.912;121.912;nan;12343.4;703.491;1033.82;1033.78;12273.5;11860;550.365;12893.8;nan;12498.6;714.101;1033.7;703.491;12343.4;1033.7;714.101;12498.6
00:01:34;703.655;12329;1032.97;123.8;0;700;121.914;99.9946;716.768;102.837;713.963;12495.7;122.12;99.995;716.762;103.051;716.768;121.914;121.914;nan;12329;703.655;1033.59;1033.72;12263.5;11860.3;552.983;12894;nan;12502.8;714.433;1033.7;703.655;12329;1032.97;714.433;12502.8
00:01:35;703.407;12334.9;1034.43;123.8;0;700;121.916;99.9945;716.706;102.836;714.354;12507;122.132;99.9949;716.694;103.058;716.706;121.916;121.916;nan;12356.5;703.416;1034.04;1033.84;12285.2;11859.6;547.949;12893.4;nan;12513.4;714.409;1033.7;703.416;12334.9;1034.43;714.354;12507
00:01:36;703.831;12338.2;1035.9;123.9;0;700;121.917;99.9943;716.644;102.836;714.692;12511.7;122.144;99.9949;716.627;103.065;716.644;121.917;121.917;nan;12367.8;703.847;1034.48;1033.96;12294.6;11859.2;555.666;12893.2;nan;12518;714.749;1033.7;703.847;12367.8;1035.9;714.749;12518
00:01:37;703.721;12347.4;1032.97;123.9;0;700;121.919;99.9942;716.581;102.836;714.619;12516.4;122.156;99.9949;716.562;103.073;716.581;121.919;121.919;nan;12369.2;703.609;1033.6;1033.72;12296.5;11859.1;550.726;12892.9;nan;12522.7;714.678;1033.7;703.609;12369.2;1032.97;714.678;12522.7
00:01:38;703.487;12346.4;1035.9;123.9;0;700;121.921;99.9941;716.519;102.835;714.538;12517.5;122.169;99.9949;716.497;103.08;716.519;121.921;121.921;nan;12368.3;703.372;1034.49;1033.96;12296.6;11859.1;545.781;12893.1;nan;12524.1;714.598;1033.7;703.372;12368.3;1035.9;714.598;12524.1
00:01:39;703.581;12351.4;1034.43;124;0;700;121.922;99.9941;716.455;102.835;714.462;12521.1;122.182;99.995;716.433;103.088;716.455;121.922;121.922;nan;12373.4;703.898;1034.05;1033.84;12301.3;11858.9;555.306;12892.8;nan;12527.6;714.939;1033.7;703.898;12373.4;1034.43;714.939;12527.6
00:01:40;704.037;12380;1032.23;124.1;0;700;121.924;99.9942;716.392;102.835;714.808;12525.2;122.195;99.9952;716.369;103.096;716.392;121.924;121.924;nan;12380;704.037;1033.38;1033.66;12307.1;11858.7;557.535;12892.4;nan;12531.8;715.287;1033.7;704.037;12380;1032.23;715.287;12531.8
00:01:41;704.196;12365.2;1034.43;124.2;0;700;121.925;99.9943;716.329;102.835;715.643;12536.4;122.208;99.9955;716.307;103.104;716.329;121.925;121.925;nan;12394.6;704.277;1034.04;1033.84;12319.1;11858.3;561.619;12892.1;nan;12542.3;715.708;1033.7;704.277;12394.6;1034.43;715.643;12536.4
00:01:42;705.011;12374.6;1035.9;124.4;0;700;121.927;99.9944;716.265;102.835;716.422;12541.4;122.221;99.9958;716.246;103.112;716.265;121.927;121.927;nan;12412.5;705.011;1034.49;1033.96;12333.6;11857.8;575.165;12891.8;nan;12547.2;716.488;1033.7;705.011;12412.5;1035.9;716.488;12547.2
00:01:43;705.218;12389.7;1032.97;124.5;0;700;121.928;99.9945;716.202;102.834;716.796;12546.4;122.234;99.9961;716.186;103.121;716.202;121.928;121.928;nan;12419.7;704.845;1033.61;1033.73;12340;11857.6;571.713;12891.3;nan;12552.1;716.864;1033.7;704.845;12419.7;1032.97;716.864;12552.1
00:01:44;705.713;12394.4;1032.23;124.7;0;700;121.929;99.9946;716.138;102.834;717.593;12551.4;122.248;99.9965;716.127;103.13;716.138;121.929;121.929;nan;12432.3;705.523;1033.38;1033.67;12350.4;11857.2;584.265;12890.9;nan;12557.1;717.661;1033.7;705.523;12432.3;1032.23;717.661;12557.1
00:01:45;704.892;12403.6;1032.97;124.8;0;700;121.93;99.9948;716.073;102.834;717.97;12553;122.261;99.9969;716.069;103.139;716.073;121.93;121.93;nan;12416.9;705.805;1033.6;1033.72;12339.6;11857.5;589.359;12891.2;nan;12558.9;718.04;1033.7;705.805;12416.9;1032.97;718.04;12558.9
00:01:46;704.827;12447.6;1033.7;125;0;700;121.93;99.9951;716.009;102.835;718.492;12588.2;122.275;99.9975;716.012;103.148;716.009;121.93;121.93;nan;12411.6;705.622;1033.82;1033.78;12336.4;11857.6;585.703;12891.4;nan;12556.9;718.771;1033.7;705.622;12411.6;1033.7;718.771;12556.9
00:01:47;706.655;12437.1;1032.97;125.1;0;700;121.931;99.9954;715.945;102.835;719.106;12559.2;122.288;99.9981;715.957;103.158;715.945;121.931;121.931;nan;12437.1;706.655;1033.59;1033.72;12356.7;11856.9;605.123;12890.6;nan;12565.3;719.18;1033.7;706.655;12437.1;1032.97;719.18;12565.3
00:01:48;706.047;12432.1;1032.97;125.2;0;700;121.931;99.9957;715.881;102.835;719.519;12565.5;122.302;99.9987;715.902;103.168;715.881;121.931;121.931;nan;12446.2;706.904;1033.59;1033.72;12364.6;11856.6;609.715;12890.4;nan;12571.3;719.594;1033.7;706.904;12446.2;1032.97;719.594;12571.3
00:01:49;706.719;12440.7;1016.85;125.4;0;700;121.931;99.996;715.816;102.835;720.35;12571.7;122.316;99.9994;715.849;103.178;715.816;121.931;121.931;nan;12462.8;706.255;1028.67;1032.39;12378.2;11856.2;597.321;12888.6;nan;12577.4;720.425;1033.7;706.255;12462.8;1016.85;720.425;12577.4
00:01:50;705.913;12476.7;990.476;125.5;0;700;121.931;99.9964;715.752;102.835;721.394;12608.4;122.329;100;715.798;103.188;715.752;121.931;121.931;nan;12447.6;703.682;1020.58;1030.19;12367.6;11856.5;548.414;12886.7;nan;12580;720.833;1033.7;703.682;12447.6;990.476;720.833;12580
00:01:51;704.287;12424.8;986.813;125.6;0;700;121.931;99.9967;715.687;102.835;721.245;12584.5;122.343;100.001;715.747;103.199;715.687;121.931;121.931;nan;12425.3;705.004;1019.31;1029.81;12351.7;11856.9;573.153;12886.7;nan;12589.8;721.321;1033.7;705.004;12425.3;986.813;721.245;12584.5
00:01:52;704.634;12428.4;986.813;125.7;0;700;121.93;99.9972;715.622;102.836;721.66;12589.6;122.357;100.002;715.698;103.209;715.622;121.93;121.93;nan;12434.8;705.317;1019.16;1029.72;12359.8;11856.6;578.816;12886.4;nan;12594.9;721.737;1033.7;705.317;12434.8;986.813;721.737;12589.6
00:01:53;703.599;12435.8;971.429;125.8;0;700;121.93;99.9976;715.557;102.836;722.076;12594.7;122.372;100.003;715.649;103.22;715.557;121.93;121.93;nan;12418.3;704.274;1014.32;1028.37;12348.2;11857;558.789;12885.3;nan;12600;722.154;1033.7;704.274;12418.3;971.429;722.154;12600
00:01:54;704.06;12426.1;969.963;125.9;0;700;121.929;99.9981;715.493;102.837;722.492;12628.8;122.386;100.004;715.6;103.232;715.493;121.929;121.929;nan;12430.3;704.757;1013.67;1028.14;12358.1;11856.6;567.626;12884.8;nan;12601.9;722.571;1033.7;704.757;12430.3;969.963;722.571;12601.9
00:01:55;704.256;12431.7;969.231;126;0;700;121.929;99.9987;715.428;102.837;722.909;12603.5;122.4;100.005;715.552;103.243;715.428;121.929;121.929;nan;12437.1;704.934;1013.25;1027.97;12364.2;11856.4;570.689;12884.4;nan;12608.7;722.989;1033.7;704.934;12437.1;969.231;722.989;12608.7
00:01:56;704.477;12430;953.114;126.1;0;700;121.928;99.9993;715.363;102.838;723.324;12609.3;122.415;100.006;715.505;103.255;715.363;121.928;121.928;nan;12444.4;704.018;1008.14;1026.53;12370.6;11856.2;553.055;12882.7;nan;12614.4;723.405;1033.7;704.018;12444.4;953.114;723.405;12614.4
00:01:57;703.621;12427.9;951.648;126.2;0;700;121.928;99.9999;715.298;102.839;723.739;12614.1;122.43;100.008;715.457;103.267;715.298;121.928;121.928;nan;12431.3;704.289;1007.44;1026.27;12361.4;11856.4;557.833;12882.7;nan;12619.2;723.821;1033.7;704.289;12431.3;951.648;723.821;12619.2
00:01:58;704.296;12424.3;951.648;126.2;0;700;121.928;100.001;715.233;102.84;724.424;12647.3;122.445;100.009;715.411;103.28;715.233;121.928;121.928;nan;12430.8;704.296;1007.18;1026.13;12361.9;11856.4;557.612;12882.5;nan;12621.7;723.806;1033.7;704.296;12430.8;951.648;723.806;12621.7
00:01:59;703.681;12435.8;953.846;126.3;0;700;121.927;100.001;715.168;102.841;724.205;12625.3;122.461;100.01;715.364;103.292;715.168;121.927;121.927;nan;12441.3;704.532;1007.57;1026.15;12370.8;11856;561.682;12882.2;nan;12630.3;724.288;1033.7;704.532;12435.8;953.846;724.205;12625.3
00:02:00;703.541;12434;953.114;126.3;0;700;121.927;100.002;715.103;102.842;724.188;12629.4;122.477;100.012;715.317;103.305;715.103;121.927;121.927;nan;12440.4;704.431;1007.1;1025.95;12371;11856;559.45;12882;nan;12634.4;724.272;1033.7;704.431;12440.4;953.114;724.272;12634.4
00:02:01;703.569;12442.9;951.648;126.4;0;700;121.927;100.003;715.037;102.844;724.584;12634.4;122.493;100.013;715.271;103.319;715.037;121.927;121.927;nan;12443.5;704.433;1006.41;1025.69;12374.2;11855.9;559.144;12881.6;nan;12639.4;724.67;1033.7;704.433;12443.5;951.648;724.67;12639.4
00:02:02;703.61;12439.6;952.381;126.4;0;700;121.927;100.004;714.972;102.845;724.563;12639.7;122.509;100.015;715.226;103.332;714.972;121.927;121.927;nan;12447;704.479;1006.38;1025.61;12377.7;11855.7;559.7;12881.3;nan;12644.6;724.65;1033.7;704.479;12447;952.381;724.65;12644.6
00:02:03;703.362;12441.2;950.916;126.4;0;700;121.927;100.005;714.907;102.847;724.538;12645.1;122.526;100.017;715.182;103.346;714.907;121.927;121.927;nan;12445.1;704.228;1005.69;1025.34;12377.1;11855.7;554.595;12881.1;nan;12649.9;724.627;1033.7;704.228;12445.1;950.916;724.627;12649.9
00:02:04;703.4;12440.4;952.381;126.4;0;700;121.927;100.006;714.842;102.849;724.51;12651.4;122.542;100.019;715.14;103.36;714.842;121.927;121.927;nan;12448.7;704.268;1005.89;1025.32;12380.7;11855.6;555;12880.9;nan;12656;724.6;1033.7;704.268;12448.7;952.381;724.6;12656
00:02:05;703.307;12442.9;953.114;126.4;0;700;121.927;100.007;714.777;102.851;725.259;12681.7;122.56;100.021;715.099;103.374;714.777;121.927;121.927;nan;12449.9;704.169;1005.87;1025.24;12382.4;11855.5;552.764;12880.7;nan;12659.5;724.553;1033.7;704.169;12449.9;953.114;724.553;12659.5
00:02:06;703.105;12444.3;952.381;126.4;0;700;121.928;100.008;714.712;102.853;724.427;12662.5;122.577;100.023;715.06;103.389;714.712;121.928;121.928;nan;12448.9;703.968;1005.4;1025.04;12382.5;11855.4;548.606;12880.5;nan;12667;724.521;1033.7;703.968;12448.9;952.381;724.521;12667
00:02:07;704.093;12454.1;952.381;126.5;0;700;121.928;100.009;714.647;102.856;724.9;12673.5;122.595;100.025;715.023;103.404;714.647;121.928;121.928;nan;12476.4;704.038;1005.14;1024.88;12404.3;11854.7;549.515;12879.6;nan;12677.4;724.994;1033.7;704.038;12454.1;952.381;724.9;12673.5
00:02:08;703.394;12461.7;953.114;126.6;0;700;121.929;100.01;714.582;102.859;725.261;12678.2;122.614;100.027;714.987;103.419;714.582;121.929;121.929;nan;12462.7;704.22;1005.12;1024.8;12394.7;11855;552.608;12879.8;nan;12682.2;725.356;1033.7;704.22;12462.7;953.114;725.356;12682.2
00:02:09;703.494;12464.7;952.381;126.7;0;700;121.931;100.011;714.517;102.862;725.622;12683.6;122.633;100.03;714.953;103.434;714.517;121.931;121.931;nan;12466.3;704.389;1004.66;1024.59;12398.2;11854.9;555.494;12879.4;nan;12687.5;725.72;1033.7;704.389;12466.3;952.381;725.72;12687.5
00:02:10;703.787;12476.2;950.916;126.9;0;700;121.932;100.013;714.452;102.865;726.399;12689.3;122.652;100.032;714.919;103.451;714.452;121.932;121.932;nan;12474.2;704.709;1003.97;1024.33;12405;11854.6;561.245;12878.9;nan;12693.2;726.499;1033.7;704.709;12474.2;950.916;726.499;12693.2
00:02:11;704.216;12483.7;953.114;127;0;700;121.934;100.014;714.387;102.869;726.762;12696;122.671;100.035;714.888;103.468;714.387;121.934;121.934;nan;12485;705.008;1004.4;1024.37;12414.1;11854.3;566.628;12878.7;nan;12699.7;726.864;1033.7;705.008;12485;953.114;726.864;12699.7
00:02:12;704.134;12485.2;950.916;127.1;0;700;121.936;100.015;714.323;102.875;727.125;12720.5;122.691;100.037;714.858;103.486;714.323;121.936;121.936;nan;12486.1;705.084;1003.5;1024.04;12415.8;11854.2;567.832;12878.2;nan;12704.3;727.229;1033.7;705.084;12486.1;950.916;727.229;12704.3
00:02:13;705.528;12501.2;953.114;127.3;0;700;121.938;100.017;714.259;102.882;728.009;12710.8;122.712;100.04;714.83;103.506;714.259;121.938;121.938;nan;12521.8;705.593;1003.9;1024.06;12443.9;11853.3;577.239;12877.4;nan;12714.1;728.114;1033.7;705.593;12521.8;953.114;728.009;12710.8
00:02:14;704.956;12506.8;955.311;127.4;0;700;121.941;100.018;714.195;102.89;728.356;12717.2;122.733;100.042;714.803;103.527;714.195;121.941;121.941;nan;12510.8;705.934;1004.34;1024.11;12436.4;11853.5;583.499;12877.6;nan;12720.4;728.464;1033.7;705.934;12510.8;955.311;728.464;12720.4
00:02:15;705.28;12513.4;953.114;127.6;0;700;121.944;100.019;714.132;102.9;729.122;12723.3;122.754;100.045;714.777;103.55;714.132;121.944;121.944;nan;12518.6;706.303;1003.45;1023.79;12443.3;11853.2;590.358;12877;nan;12726.5;729.233;1033.7;706.303;12518.6;953.114;729.233;12726.5
00:02:16;705.566;12521.1;950.183;127.8;0;700;121.947;100.021;714.068;102.911;729.893;12729.7;122.776;100.048;714.753;103.575;714.068;121.947;121.947;nan;12526.6;706.585;1002.32;1023.4;12450.3;11853;595.583;12876.4;nan;12732.8;730.006;1033.7;706.585;12526.6;950.183;730.006;12732.8
00:02:17;706.068;12536.5;952.381;128;0;700;121.951;100.022;714.004;102.924;730.668;12735.3;122.798;100.051;714.727;103.601;714.004;121.951;121.951;nan;12538.2;707.104;1002.76;1023.44;12460;11852.6;605.363;12876.1;nan;12738.4;730.784;1033.7;707.104;12538.2;952.381;730.784;12738.4
00:02:18;706.565;12548.5;953.114;128.2;0;700;121.955;100.024;713.941;102.939;731.448;12742.2;122.82;100.054;714.704;103.63;713.941;121.955;121.955;nan;12551;707.586;1002.75;1023.35;12470.7;11852.3;614.476;12875.6;nan;12745.1;731.567;1033.7;707.586;12551;953.114;731.567;12745.1
00:02:19;706.776;12554.6;953.114;128.3;0;700;121.959;100.025;713.876;102.955;731.816;12748.1;122.843;100.057;714.681;103.66;713.876;121.959;121.959;nan;12557.4;707.733;1002.52;1023.21;12476.5;11852;617.286;12875.3;nan;12751;731.938;1033.7;707.733;12557.4;953.114;731.938;12751
00:02:20;707.637;12570;953.114;128.6;0;700;121.964;100.027;713.813;102.973;733.019;12754.5;122.867;100.061;714.659;103.692;713.813;121.964;121.964;nan;12577.2;708.494;1002.3;1023.07;12492.5;11851.5;631.774;12874.6;nan;12757.3;733.144;1033.7;708.494;12577.2;953.114;733.144;12757.3
00:02:21;707.653;12577.8;953.114;128.7;0;700;121.968;100.028;713.749;102.993;733.397;12760.3;122.891;100.064;714.637;103.726;713.749;121.968;121.968;nan;12580;708.606;1002.08;1022.93;12495.7;11851.4;634.004;12874.3;nan;12763;733.524;1033.7;708.606;12580;953.114;733.524;12763
00:02:22;708.001;12586.8;952.381;128.9;0;700;121.974;100.03;713.685;103.014;734.191;12779.2;122.915;100.067;714.616;103.761;713.685;121.974;121.974;nan;12589.3;709.044;1001.63;1022.73;12503.8;11851.1;642.45;12873.8;nan;12767.9;734.321;1033.7;709.044;12589.3;952.381;734.321;12767.9
00:02:23;709.756;12601.9;951.648;129.2;0;700;121.979;100.031;713.62;103.037;735.405;12784.6;122.939;100.071;714.594;103.799;713.62;121.979;121.979;nan;12604.1;709.756;1001.18;1022.52;12516.1;11850.6;656.136;12873.2;nan;12773.1;735.538;1033.7;709.756;12604.1;951.648;735.538;12773.1
00:02:24;710.228;12617.7;953.114;129.4;0;700;121.985;100.033;713.556;103.062;736.344;12778.3;122.965;100.074;714.572;103.838;713.556;121.985;121.985;nan;12643.3;710.236;1001.38;1022.49;12547.1;11849.6;665.541;12872.1;nan;12781;736.477;1033.7;710.236;12643.3;953.114;736.344;12778.3
00:02:25;709.838;12632.4;954.579;129.6;0;700;121.992;100.035;713.492;103.087;737.127;12783.6;122.99;100.078;714.55;103.878;713.492;121.992;121.992;nan;12635.8;710.72;1001.61;1022.47;12542.5;11849.7;675.02;12872.2;nan;12786.3;737.263;1033.7;710.72;12635.8;954.579;737.263;12783.6
00:02:26;710.589;12646.6;953.846;129.9;0;700;121.998;100.036;713.428;103.115;738.331;12788.7;123.016;100.082;714.527;103.92;713.428;121.998;121.998;nan;12651.9;711.454;1001.17;1022.27;12555.9;11849.3;689.305;12871.5;nan;12791.5;738.471;1033.7;711.454;12651.9;953.846;738.471;12791.5
00:02:27;710.933;12657.7;952.381;130.1;0;700;122.005;100.038;713.365;103.143;739.125;12794.2;123.043;100.086;714.504;103.964;713.365;122.005;122.005;nan;12661.2;711.783;1000.5;1022.01;12564;11849;695.971;12871;nan;12797;739.268;1033.7;711.783;12661.2;952.381;739.268;12797
00:02:28;711.317;12668.4;951.648;130.3;0;700;122.013;100.04;713.301;103.173;739.922;12799.9;123.07;100.09;714.482;104.009;713.301;122.013;122.013;nan;12671.4;712.18;1000.06;1021.8;12573;11848.6;703.973;12870.4;nan;12802.6;740.068;1033.7;712.18;12671.4;951.648;740.068;12802.6
00:02:29;712.432;12690.7;953.114;130.7;0;700;122.021;100.042;713.239;103.204;741.553;12818.8;123.097;100.094;714.46;104.055;713.239;122.021;122.021;nan;12696.4;713.315;1000.29;1021.78;12593.2;11848;726.035;12869.8;nan;12807.4;741.703;1033.7;713.315;12696.4;953.114;741.703;12807.4
00:02:30;713.071;12707.3;951.648;131;0;700;122.03;100.044;713.175;103.237;742.773;12811.6;123.126;100.099;714.44;104.103;713.175;122.03;122.03;nan;12711.2;713.927;999.624;1021.52;12605.6;11847.5;738.274;12869.1;nan;12814.3;742.926;1033.7;713.927;12711.2;951.648;742.926;12814.3
00:02:31;713.802;12724.7;952.381;131.3;0;700;122.039;100.046;713.111;103.27;743.992;12830.2;123.155;100.104;714.421;104.152;713.111;122.039;122.039;nan;12728.1;714.698;999.629;1021.43;12619.8;11847;753.583;12868.5;nan;12820.4;744.148;1033.7;714.698;12728.1;952.381;744.148;12820.4
00:02:32;714.869;12747.7;953.114;131.7;0;700;122.049;100.049;713.049;103.305;745.622;12825.2;123.184;100.11;714.403;104.203;713.049;122.049;122.049;nan;12752.1;715.753;999.638;1021.35;12639.3;11846.4;774.377;12867.7;nan;12827.7;745.782;1033.7;715.753;12752.1;953.114;745.782;12827.7
00:02:33;715.951;12771.9;954.579;132.1;0;700;122.059;100.053;712.985;103.341;747.387;12833.4;123.215;100.116;714.386;104.254;712.985;122.059;122.059;nan;12778.3;716.885;999.852;1021.32;12660.8;11845.7;796.845;12867;nan;12835.7;747.549;1033.7;716.885;12778.3;954.579;747.549;12833.4
00:02:34;716.825;12801.2;952.381;132.5;0;700;122.07;100.058;712.923;103.378;748.994;12840.4;123.246;100.124;714.371;104.307;712.923;122.07;122.07;nan;12797.7;717.546;998.972;1020.99;12677;11845.1;810.397;12866.1;nan;12842.6;749.161;1033.7;717.546;12797.7;952.381;749.161;12840.4
00:02:35;717.578;12818.8;953.846;132.8;0;700;122.082;100.063;712.861;103.417;750.186;12847.1;123.278;100.133;714.356;104.361;712.861;122.082;122.082;nan;12815.4;718.371;999.208;1020.97;12691.8;11844.6;827.123;12865.6;nan;12849.2;750.359;1033.7;718.371;12815.4;953.846;750.359;12849.2
00:02:36;718.864;12846.6;952.381;133.3;0;700;122.094;100.07;712.797;103.456;752.212;12862;123.311;100.142;714.344;104.417;712.797;122.094;122.094;nan;12842.8;719.551;998.553;1020.71;12714.2;11843.8;850.695;12864.5;nan;12855.7;752.39;1033.7;719.551;12842.8;952.381;752.39;12855.7
00:02:37;719.955;12871.3;955.311;133.7;0;700;122.107;100.078;712.734;103.496;753.825;12868.2;123.345;100.153;714.333;104.473;712.734;122.107;122.107;nan;12867;720.752;999.24;1020.81;12734.1;11843.1;874.79;12864;nan;12863;754.008;1033.7;720.752;12867;955.311;754.008;12863
00:02:38;720.5;12919.7;952.381;134;0;700;122.12;100.087;712.672;103.537;756.602;12874.8;123.38;100.165;714.324;104.531;712.672;122.12;122.12;nan;12879.1;720.5;998.142;1020.43;12744.9;11842.7;871.41;12863.2;nan;12870.8;755.177;1033.7;720.5;12879.1;952.381;755.177;12870.8
00:02:39;721.727;12914.1;955.311;134.4;0;700;122.134;100.097;712.609;103.58;756.767;12878.7;123.416;100.178;714.317;104.59;712.609;122.134;122.134;nan;12909.9;722.474;998.809;1020.52;12770.1;11841.9;910.469;12862.4;nan;12880.2;756.958;1033.7;722.474;12909.9;955.311;756.767;12878.7
00:02:40;722.309;12930.6;953.846;134.7;0;700;122.149;100.108;712.547;103.623;757.948;12886;123.453;100.193;714.311;104.649;712.547;122.149;122.149;nan;12924.4;723.096;998.161;1020.26;12782.8;11841.4;923.835;12861.7;nan;12887.4;758.145;1033.7;723.096;12924.4;953.846;758.145;12886
00:02:41;723.52;12958.5;951.648;135.2;0;700;122.164;100.12;712.485;103.667;759.967;12894.8;123.491;100.209;714.309;104.71;712.485;122.164;122.164;nan;12951.6;724.227;997.285;1019.94;12805.1;11840.7;946.932;12860.6;nan;12896;760.17;1033.7;724.227;12951.6;951.648;760.17;12896
00:02:42;724.548;12981.5;952.381;135.6;0;700;122.18;100.134;712.423;103.712;761.581;12902.5;123.53;100.225;714.306;104.772;712.423;122.18;122.18;nan;12975;725.302;997.302;1019.85;12824.7;11840;969.088;12859.9;nan;12903.5;761.79;1033.7;725.302;12975;952.381;761.79;12903.5
00:02:43;725.147;12997.8;950.916;135.9;0;700;122.196;100.148;712.36;103.758;764.576;12910.8;123.569;100.243;714.306;104.835;712.36;122.196;122.196;nan;12990.2;725.945;996.648;1019.59;12838.1;11839.5;983.128;12859.1;nan;12911.5;762.962;1033.7;725.945;12990.2;950.916;762.962;12911.5
